file_year,variable,from_code,from_label,to_code,to_label,notes,review_flag
2019,hispanic_cuban,H,Hispanic,Y,Yes,,FALSE
2019,hispanic_mexican,H,Hispanic,Y,Yes,,FALSE
2019,hispanic_other,H,Hispanic,Y,Yes,,FALSE
2019,hispanic_puerto_rican,H,Hispanic,Y,Yes,,FALSE
2019,tobacco,C,,U,Unknown,Not in data dictionary,TRUE
