file_year,from_name,to_name,missing,notes
2014,ageunum,age,FALSE,
2014,ageunit,age_type,FALSE,
2014,age,age_years,FALSE,
2014,armforce,armed_forces,FALSE,
2014,autopsy,autopsy,FALSE,
2014,bcountry,birthplace_country,FALSE,
2014,statebir,birthplace_state_fips_code,FALSE,
2014,attclass,certifier_designation,FALSE,
2014,dob,date_of_birth,FALSE,
2014,dth_date,date_of_death,FALSE,
2014,dod_modi,date_of_death_modifier,FALSE,
2014,inj_date,date_of_injury,FALSE,
2014,rcvdt,date_received,FALSE,
2014,city_occ,death_county_city_wa_code,FALSE,
2014,cnty_occ,death_county_wa_code,FALSE,
2014,facility,death_facility,FALSE,
2014,st_occ,death_state,FALSE,
2014,zip_occ,death_zip_code,FALSE,
2014,disptype,disposition,FALSE,
2014,dispdate,disposition_date,FALSE,
2014,disposition_facility_name,disposition_facility_name,TRUE,Only disposition facility codes provided before 2016; only disposition facility names provided in 2016; both disposition facility codes and disposition facility names provided 2017 and later
2014,disp_fac,disposition_facility_code,FALSE,Only disposition facility codes provided before 2016; only disposition facility names provided in 2016; both disposition facility codes and disposition facility names provided 2017 and later
2014,educ,education,FALSE,
2014,edu_le8,education_8_or_less,FALSE,
2014,funeral_home_name,funeral_home_name,TRUE,Only funeral home codes provided before 2016; only funeral home names provided in 2016; both funeral home codes and funeral home names provided 2017 and later
2014,funeralc,funeral_home_code,FALSE,Only funeral home codes provided before 2016; only funeral home names provided in 2016; both funeral home codes and funeral home names provided 2017 and later
2014,hisp_cub,hispanic_cuban,FALSE,
2014,hisp_mex,hispanic_mexican,FALSE,
2014,hisp,hispanic_nchs_bridge,FALSE,
2014,hisp_no,hispanic_no,FALSE,
2014,hisp_oth,hispanic_other,FALSE,
2014,hisp_pr,hispanic_puerto_rican,FALSE,
2014,ind_lit,industry,FALSE,
2014,informrl,informant_relationship,FALSE,
2014,injpnchs,injury_acme_place,FALSE,
2014,injatwrk,injury_at_work,FALSE,
2014,city_inj,injury_county_city_wa_code,FALSE,
2014,cnty_inj,injury_county_wa_code,FALSE,
2014,injplace,injury_place,FALSE,
2014,st_inj,injury_state,FALSE,
2014,zipinjoc,injury_zip_code,FALSE,
2014,cntyfile,local_file_number,FALSE,
2014,rinj_caus,manner,FALSE,
2014,married,marital_status,FALSE,
2014,referred,me_coroner_referred,FALSE,
2014,occ_lit,occupation,FALSE,
2014,fac_type,place_of_death_type,FALSE,
2014,pregstat,pregnancy,FALSE,
2014,race_AMI,race_amer_indian_alaskan,FALSE,
2014,race_ASI,race_asian_indian,FALSE,
2014,race_blk,race_black,FALSE,
2014,race_chi,race_chinese,FALSE,
2014,race_fil,race_filipino,FALSE,
2014,race_gua,race_guamanian_or_chamorro,FALSE,
2014,race_haw,race_hawaiian,FALSE,
2014,race_jap,race_japanese,FALSE,
2014,race_kor,race_korean,FALSE,
2014,race_oth,race_other,FALSE,
2014,race_oas,race_other_asian,FALSE,
2014,race_oPI,race_other_pacific_islander,FALSE,
2014,race_sam,race_samoan,FALSE,
2014,sum_race,race_summary_code,FALSE,
2014,race_vie,race_vietnamese,FALSE,
2014,race_wht,race_white,FALSE,
2014,mltcse1,record_axis_code_1,FALSE,
2014,mltcse2,record_axis_code_2,FALSE,
2014,mltcse3,record_axis_code_3,FALSE,
2014,mltcse4,record_axis_code_4,FALSE,
2014,mltcse5,record_axis_code_5,FALSE,
2014,mltcse6,record_axis_code_6,FALSE,
2014,mltcse7,record_axis_code_7,FALSE,
2014,mltcse8,record_axis_code_8,FALSE,
2014,mltcse9,record_axis_code_9,FALSE,
2014,mltcse10,record_axis_code_10,FALSE,
2014,mltcse11,record_axis_code_11,FALSE,
2014,mltcse12,record_axis_code_12,FALSE,
2014,mltcse13,record_axis_code_13,FALSE,
2014,mltcse14,record_axis_code_14,FALSE,
2014,mltcse15,record_axis_code_15,FALSE,
2014,mltcse16,record_axis_code_16,FALSE,
2014,mltcse17,record_axis_code_17,FALSE,
2014,mltcse18,record_axis_code_18,FALSE,
2014,mltcse19,record_axis_code_19,FALSE,
2014,mltcse20,record_axis_code_20,FALSE,
2014,incity,residence_city_limits,FALSE,
2014,city_res,residence_county_city_wa_code,FALSE,
2014,cnty_res,residence_county_wa_code,FALSE,
2014,res_auni,residence_length,FALSE,
2014,res_lena,residence_length_type,FALSE,
2014,st_res,residence_state_fips_code,FALSE,
2014,zipcode,residence_zip_code,FALSE,
2014,sex,sex,FALSE,
2014,certno,state_file_number,FALSE,
2014,dth_time,time_of_death,TRUE,Only dth_hour and dth_min are in the data set
2014,dth_hour,time_of_death_hour,FALSE,
2014,dth_min,time_of_death_minutes,FALSE,
2014,inj_time,time_of_injury,TRUE,Only inj_hour and inj_min are in the data set
2014,inj_hour,time_of_injury_hour,FALSE,
2014,inj_min,time_of_injury_minutes,FALSE,
2014,tbcontri,tobacco,FALSE,
2014,underly,underlying_cod_code,FALSE,
