file_year,from_name,to_name,missing,notes
2013,ageunum,age,FALSE,
2013,ageunit,age_type,FALSE,
2013,age,age_years,FALSE,
2013,armforce,armed_forces,FALSE,
2013,autopsy,autopsy,FALSE,
2013,bcountry,birthplace_country,FALSE,
2013,statebir,birthplace_state_fips_code,FALSE,
2013,attclass,certifier_designation,FALSE,
2013,dob,date_of_birth,FALSE,
2013,dth_date,date_of_death,FALSE,
2013,dod_modi,date_of_death_modifier,FALSE,
2013,inj_date,date_of_injury,FALSE,
2013,rcvdt,date_received,FALSE,
2013,death_city_fips,death_city_fips,TRUE,
2013,death_county_fips,death_county_fips,TRUE,
2013,city_occ,death_county_city_wa_code,FALSE,
2013,cnty_occ,death_county_wa_code,FALSE,
2013,facility,death_facility,FALSE,
2013,st_occ,death_state,FALSE,
2013,zip_occ,death_zip_code,FALSE,
2013,disptype,disposition,FALSE,
2013,dispdate,disposition_date,FALSE,
2013,educ,education,FALSE,
2013,edu_le8,education_8_or_less,FALSE,
2013,hisp_cub,hispanic_cuban,FALSE,
2013,hisp_mex,hispanic_mexican,FALSE,
2013,hisp,hispanic_nchs_bridge,FALSE,
2013,hisp_no,hispanic_no,FALSE,
2013,hisp_oth,hispanic_other,FALSE,
2013,hisp_pr,hispanic_puerto_rican,FALSE,
2013,ind_lit,industry,FALSE,
2013,informrl,informant_relationship,FALSE,
2013,injpnchs,injury_acme_place,FALSE,
2013,injatwrk,injury_at_work,FALSE,
2013,injury_city_fips,injury_city_fips,TRUE,
2013,injury_county_fips,injury_county_fips,TRUE,
2013,city_inj,injury_county_city_wa_code,FALSE,
2013,cnty_inj,injury_county_wa_code,FALSE,
2013,injplace,injury_place,FALSE,
2013,st_inj,injury_state,FALSE,
2013,zipinjoc,injury_zip_code,FALSE,
2013,cntyfile,local_file_number,FALSE,
2013,rinj_caus,manner,FALSE,
2013,married,marital_status,FALSE,
2013,referred,me_coroner_referred,FALSE,
2013,occ_lit,occupation,FALSE,
2013,fac_type,place_of_death_type,FALSE,
2013,pregstat,pregnancy,FALSE,
2013,race_AMI,race_amer_indian_alaskan,FALSE,
2013,race_ASI,race_asian_indian,FALSE,
2013,race_blk,race_black,FALSE,
2013,race_chi,race_chinese,FALSE,
2013,race_fil,race_filipino,FALSE,
2013,race_gua,race_guamanian_or_chamorro,FALSE,
2013,race_haw,race_hawaiian,FALSE,
2013,race_jap,race_japanese,FALSE,
2013,race_kor,race_korean,FALSE,
2013,race_oth,race_other,FALSE,
2013,race_oas,race_other_asian,FALSE,
2013,race_oPI,race_other_pacific_islander,FALSE,
2013,race_sam,race_samoan,FALSE,
2013,sum_race,race_summary_code,FALSE,
2013,race_vie,race_vietnamese,FALSE,
2013,race_wht,race_white,FALSE,
2013,mltcse1,record_axis_code_1,FALSE,
2013,mltcse10,record_axis_code_10,FALSE,
2013,mltcse11,record_axis_code_11,FALSE,
2013,mltcse12,record_axis_code_12,FALSE,
2013,mltcse13,record_axis_code_13,FALSE,
2013,mltcse14,record_axis_code_14,FALSE,
2013,mltcse15,record_axis_code_15,FALSE,
2013,mltcse16,record_axis_code_16,FALSE,
2013,mltcse17,record_axis_code_17,FALSE,
2013,mltcse18,record_axis_code_18,FALSE,
2013,mltcse19,record_axis_code_19,FALSE,
2013,mltcse2,record_axis_code_2,FALSE,
2013,mltcse20,record_axis_code_20,FALSE,
2013,mltcse3,record_axis_code_3,FALSE,
2013,mltcse4,record_axis_code_4,FALSE,
2013,mltcse5,record_axis_code_5,FALSE,
2013,mltcse6,record_axis_code_6,FALSE,
2013,mltcse7,record_axis_code_7,FALSE,
2013,mltcse8,record_axis_code_8,FALSE,
2013,mltcse9,record_axis_code_9,FALSE,
2013,incity,residence_city_limits,FALSE,
2013,residence_city_fips,residence_city_fips,TRUE,
2013,residence_county_fips,residence_county_fips,TRUE,
2013,city_res,residence_county_city_wa_code,FALSE,
2013,cnty_res,residence_county_wa_code,FALSE,
2013,res_auni,residence_length,FALSE,
2013,res_lena,residence_length_type,FALSE,
2013,st_res,residence_state_fips_code,FALSE,
2013,zipcode,residence_zip_code,FALSE,
2013,sex,sex,FALSE,
2013,certno,state_file_number,FALSE,
2013,dth_time,time_of_death,TRUE,Only dth_hour and dth_min in data set
2013,dth_hour,time_of_death_hour,FALSE,
2013,dth_min,time_of_death_minutes,FALSE,
2013,inj_time,time_of_injury,TRUE,Only inj_hour and inj_min in data set
2013,inj_hour,time_of_injury_hour,FALSE,
2013,inj_min,time_of_injury_minutes,FALSE,
2013,tbcontri,tobacco,FALSE,
2013,underly,underlying_cod_code,FALSE,
