start_year,end_year,code,label,notes,review_flag
1980,2019,255,City and civil service employees,,FALSE
1980,2019,260,Public administration inspectors,,FALSE
1980,2019,262,Building managers and superintendents,,FALSE
1980,2019,265,"Ship's officers, pilots, pursers, and engineers",,FALSE
1980,2019,270,Public administrators and officials NEC,,FALSE
1980,2019,275,Lodge/society/union officials,,FALSE
1980,2019,280,Postmasters,,FALSE
1980,2019,285,"Purchasing agents and buyers NEC, sales managers",,FALSE
1980,2019,289,Aircraft manager,,FALSE
1980,2019,290,"Managers, officials, and proprietors NEC",,FALSE
1980,2019,291,Gas station/garage owners and attendants,,FALSE
1980,2019,292,"Lumber company managers, owners, and workers",,FALSE
1980,2019,294,"Boeing officials, managers, and supervisors",,FALSE
1980,2019,295,Fuel oil dealers and workers,,FALSE
1980,2019,296,Pet shop owner/worker,,FALSE
1980,2019,297,"Furniture store owners, managers, and clerks",,FALSE
1980,2019,298,Grocers and grocery clerks,,FALSE
1980,2019,301,"Agent NEC, sports/modeling/entertainment agent",,FALSE
1980,2019,302,Library assistants,,FALSE
1980,2019,303,"Attendants, physicians and dentists offices",,FALSE
1980,2019,304,Transportation baggagemen,,FALSE
1980,2019,305,"Bankers, bank clerks, and managers",,FALSE
1980,2019,310,Bookkeepers and payroll clerks,,FALSE
1980,2019,312,Cashiers,,FALSE
1980,2019,313,"Bill/account collector, billing clerk",,FALSE
1980,2019,314,"Vehicle dispatchers and starters, and traffic managers",,FALSE
1980,2019,315,"Express messenger, mail clerk",,FALSE
1980,2019,320,File/records clerk (medical records clerk-303),,FALSE
1980,2019,321,Adjusters and examiners,,FALSE
1980,2019,323,Mail carriers,,FALSE
1980,2019,324,"Messenger, courier, office boy",,FALSE
1980,2019,325,Office machine/computer/bank proof operator,,FALSE
1980,2019,333,Personnel/payroll/timekeeping clerk,,FALSE
1980,2019,340,Postal clerks,,FALSE
1980,2019,341,Receptionist,,FALSE
1980,2019,342,Secretaries,,FALSE
1980,2019,343,Shipping and receiving clerks,,FALSE
1980,2019,345,Stenographers,,FALSE
1980,2019,350,Stock clerks and storekeepers,,FALSE
1980,2019,351,Telegraph messenger,,FALSE
1980,2019,352,Telegraph operators,,FALSE
1980,2019,353,Telephone operators,,FALSE
