file_year,from_name,to_name,missing,notes
2022,Age,age,FALSE,
2022,Age Type,age_type,FALSE,
2022,Age Years,age_years,FALSE,
2022,Armed Forces,armed_forces,FALSE,
2022,Autopsy,autopsy,FALSE,
2022,Birthplace Country,birthplace_country,FALSE,
2022,Birthplace State FIPS Code,birthplace_state_fips_code,FALSE,
2022,Certifier Designation,certifier_designation,FALSE,
2022,Date of Birth,date_of_birth,FALSE,
2022,Date of Death,date_of_death,FALSE,
2022,Date of Death Modifier,date_of_death_modifier,FALSE,
2022,Date of Injury,date_of_injury,FALSE,
2022,Date Received,date_received,FALSE,
2022,Death County City WA Code,death_county_city_wa_code,TRUE,WA codes only utilized from 2010-2021 and they do not exist for 2022 and later data sets.
2022,Death County WA Code,death_county_wa_code,TRUE,WA codes only utilized from 2010-2021 and they do not exist for 2022 and later data sets.
2022,Death Facility,death_facility,FALSE,
2022,Death State,death_state,FALSE,
2022,Death Zip Code,death_zip_code,FALSE,
2022,Disposition,disposition,FALSE,
2022,Disposition Date,disposition_date,FALSE,
2022,Disposition Place Name,disposition_facility_name,FALSE,Only disposition facility codes provided before 2016; only disposition facility names provided in 2016; both disposition facility codes and disposition facility names provided 2017 and later
2022,Disposition Facility Code,disposition_facility_code,FALSE,Only disposition facility codes provided before 2016; only disposition facility names provided in 2016; both disposition facility codes and disposition facility names provided 2017 and later
2022,Education,education,FALSE,
2022,Education 8 or Less,education_8_or_less,FALSE,
2022,Funeral Home Name,funeral_home_name,FALSE,Only funeral home codes provided before 2016; only funeral home names provided in 2016; both funeral home codes and funeral home names provided 2017 and later
2022,Funeral Home Code,funeral_home_code,FALSE,Only funeral home codes provided before 2016; only funeral home names provided in 2016; both funeral home codes and funeral home names provided 2017 and later
2022,Hispanic Cuban,hispanic_cuban,FALSE,
2022,Hispanic Mexican,hispanic_mexican,FALSE,
2022,Hispanic NCHS Bridge,hispanic_nchs_bridge,FALSE,
2022,Hispanic No,hispanic_no,FALSE,
2022,Hispanic Other,hispanic_other,FALSE,
2022,Hispanic Puerto Rican,hispanic_puerto_rican,FALSE,
2022,Industry,industry,FALSE,
2022,Informant Relationship,informant_relationship,FALSE,
2022,Injury ACME Place,injury_acme_place,FALSE,
2022,Injury at Work,injury_at_work,FALSE,
2022,Injury County City WA Code,injury_county_city_wa_code,TRUE,WA codes only utilized from 2010-2021 and they do not exist for 2022 and later data sets.
2022,Injury County WA Code,injury_county_wa_code,TRUE,WA codes only utilized from 2010-2021 and they do not exist for 2022 and later data sets.
2022,Injury Place,injury_place,FALSE,
2022,Injury State,injury_state,FALSE,
2022,Injury Zip Code,injury_zip_code,FALSE,
2022,Local File Number,local_file_number,FALSE,
2022,Manner,manner,FALSE,
2022,Marital Status,marital_status,FALSE,
2022,ME Coroner Referred,me_coroner_referred,FALSE,
2022,Occupation,occupation,FALSE,
2022,Place of Death Type,place_of_death_type,FALSE,
2022,Pregnancy,pregnancy,FALSE,
2022,Race Amer Indian Alaskan,race_amer_indian_alaskan,FALSE,
2022,Race Asian Indian,race_asian_indian,FALSE,
2022,Race Black,race_black,FALSE,
2022,Race Chinese,race_chinese,FALSE,
